año;título;descripción;localización;fecha inicio;fecha fin;duracion;tipo ayuda;vía canalización;odm;meta odm;tipo beneficiarios;numero beneficiarios;mujeres beneficiadas;resultado;región;área;renta;tema;importe comprometido;importe abonado;tipo organismo;organismo;agencia;número intervención;código interno
2007;RESPONSABILIDAD SOCIAL CORPORATIVA;REALIZAR UNA CAMPAÑA DE SENSIBILIZACIÓN DE DE EDUCACIÓN PARA EL DESARROLLO EN LA COMUNIDAD AUTÓNOMA DE ANDALUCÍA, CON EL PROPÓSITO DE ACERCAR Y DAR A CONOCER EL CONCEPTO DE RESPONSABILIDAD SOCIAL CORPORATIVA AL AMPLIO ÁMBITO EMPRESARIAL. UNA VEZ REALIZADA;"ALMERÍA: ADRA; CÁDIZ: ALGECIRAS, JEREZ DE LA FRA. ; CÓRDOBA: CASTRO DEL RÍO, MONTILLA ; GRANADA: MOTRIL, GUADIX ; HUELVA: AYAMONTE ; JAÉN ANDÚJAR ; MÁLAGA: ANTEQUERA, ESTEPONA ; SEVILLA: DOS HERMANAS, TOMARES";39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;DIR: EMPRESARIOS, SINDICATOS, UNIVERSIDAD , IND: SOCIEDAD CIVIL DE ANDALUCÍA;Sin datos ese año;Sin datos ese año;DISEÑADO Y PRODUCIDOS: 500 MALETAS (1 GUÍA SOBRE RESPONSABILIDAD SOCIAL CORPORATIVA, 1 GUÍA SOBRE ONGD Y DESARROLLO Y AGENDA DIDÁCDTICA 2008) YOTRAS 500 MALETAS (GUÍA RESUMEN SOBRE RESPONSABILIDAD SOCIAL CORPORATIVA Y GUÍA RESUMEN SOBRE ONGD Y DESARROLLO);PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;69.995;69.995;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03027;Sin datos ese año
2007;MEDICAMENTOS QUE NO CURAN. FASE II;SENSIBILIZAR A LA COMUNIDAD EDUCATIVA DE ANDALUCÍA SOBRE LA PROBLEMÁTICA DEL ACCESO A MEDICAMENTOS DE CALIDAD EN LOS PAÍSES DEL SUR, EL IMPACTO NEGATIVO DE DONACIONES INAPROPIADAS DE MEDICAMENTOS Y EL USO RACIONAL DEL MEDICAMENTO;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;"DIR:ALUMNOS/AS Y PROFESORADO DE EDUCACIÓN SECUNDARIA; IND: PROFESORES Y ALUMNOS";Sin datos ese año;Sin datos ese año;LOS EQUIPOS DIRECTIVOS DE LOS CENTROS DE ENSEÑANZA SECUNDARIA Y DE LOS CEPS SE INTERESAN POR LOS OBJETIVOS DE LA CAMPAÑA Y DEMANDAN INFORMACIÓN SOBRE LA MISMA;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;43.798;43.798;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03028;Sin datos ese año
2007;LA EDUCACIÓN, HERRAMIENTA PARA EL CAMBIO SOCIAL;SENSIBILIZAR A LA POBLACIÓN ANDALUZA DE ENTRE 20 Y 35 AÑOS, ASÍ COMO, A LOS TUTORES Y FORMADORES DE JÓVENES ENTRE 12 Y 20 AÑOS, DE CENTROS EDUCATIVOS Y ENTIDADES DE INICIATIVA SOCIAL, ACERCA DE LA IMPORTANCIA DE LA EDUCACIÓN COMO HERRAMIENTA FUNDAMENTAL P;CÓRDOBA (2) Y SEVILLA (7);39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;"DIR: PROFESORES DE C. EDUCATIVOS, ALUMNOS; IND: POBLACIÓN CIVIL EN GENERAL";Sin datos ese año;Sin datos ese año;SENSIBILIZADOS EN EL CURSO ESCOLAR 2007/08  50 TUTORES/AS Y FORMADORES/AS, ASÍ COMO A 1000 JÓVENES, ACERCA DE LA IMPORTANCIA DE LA EDUCACIÓN COMO HERRAMIENTA BASE PARA EL CAMBIO SOCIAL;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;38.467;38.467;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03029;Sin datos ese año
2007;ANDALUCÍA EN CUMPLIMIENTO DE LOS ODM. CONCLUSIONES PARA LA MOVILIZACIÓN SOCIAL;EXTRAER CONCLUSIONES CUALITATIVAS Y CUANTITATIVAS, TENDENTES A LA MOVILIZACIÓN SOCIAL, RESPECTO A LAS ACTUTDES Y OPINIONES ACTUALES DE LA SOCIEDAD CIVIL ANDALUZA RESPECTO A LOS ODM Y SU CUMPLIMIENTO;"ALMERÍA: EL EJIDO, ROQUETAS DE MAR; HUELVA: LEPE, AYAMONTE ; CÁDIZ: ALGECIRAS, JEREZ DE LA FRA; CÓRDOBA: BAENA, PUENTE GENIL ; GRANADA: MOTRIL, ARMILLA; SEVILLA: CARMONA, DOS HERMANAS";39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;DIR: PÚBLICO GRAL, BASE SOCIAL ONGD, UNIV., COORDINADORAS. IND: PÚBLICO GRAL, ALUM., DOCEN., ONG, AD;Sin datos ese año;Sin datos ese año;HAN VISITADO Y PARTICIPADO AL MENOS 1725 PERSONAS A TRAVÉS DE LAS DINÁMICAS QUE ACOMPAÑAN LA EXPOSICIÓN ITINERANTE POR LOS 15 MUNICIPIOS DE LA CAA DURANTE LOS 6 MESES DE REALIZACIÓN DE LA EXPOSICIÓN;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;69.969;69.969;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03030;Sin datos ese año
2007;LOS MEDIOS DE COMUNICACIÓN Y LA PROTECCIÓN A LA INFANCIA EN LAS CRISIS HUMANITARIAS;INFORMAR Y CONCIENCIAR A LA SOCIEDAD CIVIL ANDALUZA Y DIVERSOS AGENTES SOCIALES SOBRE EL TRATAMIENTO QUE LOS MEDIOS DE COMUNICACIÓN OTORGAN A LA PROTECCIÓN DE LA INFANCIA EN EL MUNDO Y SOBRE LA IMPORTANCIA DE CONTAR CON LOS MEDIOS DE COMUNICACIÓN COMO AGE;SEVILLA;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;"DIR: PROFESIONALES ANDALUCES DE LOS MEDIOS DE COMUNICACIÓN, ADMIN. PÚB. Y ONGS; IND: SOCIEDAD CIVIL";Sin datos ese año;Sin datos ese año;SE HA REALIZADO UN INFORME SOBRE LA ATENCIÓN DE LOS MEDIOS DE COMUNICACIÓN A LA CUESTIÓN DE LA PROTECCIÓN DE LA INFANCIA, ESPECIALMENTE EN LAS CRISIS HUMANITARIAS, INCIDIENDO EN LOS CONTEXTOS DE CONFLICTO ARMADO;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;48.435;48.435;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03031;Sin datos ese año
2007;EDUCANDO DESDE LA RAIZ;CONSTRUIR UN MARCO EDUCATIVO PARA EDUCACIÓN INFANTIL QUE GENERE Y PROMUEVA ACTITUDES SOLIDARIAS DESDE EDADES TEMPARANAS, CONSIGUIENDO ASÍ QUE VALORES COMO LA JUSTICIA, LA IGUALDAD, LA SOLIDARIDAD, EL RESPETO AL MEDIO AMBIENTE Y A OTRAS CULTURAS SE INCORPO;"CÁDIZ:JÉREZ DE LA FRA., SANLÚCAR DE BARRAMEDA; HUELVA; MÁLAGA; SEVILLA: ALCALÁ DE GUADAIRA, EL PALMAR DE TROYA, LOS MOLARES";39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;DIR: ALUMNOS/AS, PROFESORES/AS Y EQUIPO DE MADRE CORAJE. IND: PADRES Y MADRES;Sin datos ese año;Sin datos ese año;ELABORADOS Y EDITADOS 80 UNIDADES DE MATERIAL DIDÁCTICO DIRIGIDO A 52 PROFESORES/AS DE EDUACIÓN INFANTIL Y 28 VOLUNTARIOS/AS DE MADRE CORAJE;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;21.102;21.102;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03032;Sin datos ese año
2007;PROGRAMA DE EDUCACIÓN INTERCULTURAL:FORMACIÓN, PROGRAMACIÓN E INTERVENCIÓN CURSO 07/08;ACERCAR LA EDUCACIÓN INTERCULTURAL A PROFESORADO Y ALUMNADO DEL ÁMBITO DE LA EDUCACIÓN FORMAL Y NO FORMAL, APRENDIENDO A TRATAR CONFLICTOS MULTICULTURALES COMO PASO HACIA LA INTERCULTURALIDAD Y CONOCIENDO LOS MODELOS Y ACCIONES PARA UNA GESTIÓN POSITIVA D;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;DIR: PROFESORADO, MIEMBROS Y ANIMADORES DE ASOCIACIONES, PROFESORADO/ALUMN SECUNDARIA Y BACHILLERATO;Sin datos ese año;Sin datos ese año;SE HA MEJORADO LA FORMACIÓN DE EDUCADORES DEL ÁMBITO FORMAL Y NO FORMAL EN EDUCACIÓN INTERCULTURAL Y RESOLUCIÓN DE CONFLICTOS: EDUCADORES FORMADO PARA FACILITAR EL ENCENTRO Y COMUNICACIÓN ENTRE PERSONAS DE DISTINTAS CULTURALES EN SUS CENTROS EDUC., EDUCAD;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;69.670;69.670;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03033;Sin datos ese año
2007;""" I ENCUENTRO ANDALUZ DE EXPERIENCIAS ESCOLARES PARA LA CIUDADANÍA GLOBAL Y SOLIDARIA""""""";PROPORCIONAR HERRAMIENTAS A LOS DIFERENTES AGENTES EDUCATIVOS DE ANDALUCÍA PARA LA COMPRESNSIÓN, EL ANÁLISIS Y LA BÚSQUEDA DE ALTRNATIVAS A LAS CAUSAS QUE FOMENTAN Y PERPETÚAN LA SITUACIÓN DE POBREZA QUE VIVEN MILLONES DE PERSONAS EN TODO EL MUNDO, DE UNA;ALMERÍA (102 MUNICIPIOS), CÁDIZ (44 MUNICIPIOS), CÓRDOBA  (75 MUNICIPIOS), GRANADA (168 MUNICIPIOS), HUELVA (79 MUNICIPIOS), JAÉN (97 MUNICIPIOS), MÁLAGA  (100 MUNICIPIOS) Y SEVILLA (105 MUNICIPIOS);39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;DIR: CENTROS DE PRIMARIA Y SECUNDARIA, BASE SOCIAL DE IO COLABORADORES, PROFESORES Y  UNIVERSITARIOS;Sin datos ese año;Sin datos ese año;PROMOVIDA PROPUESTA EDUCATIVA “EDUCAR PARA LA CIUDADANÍA GLOBAL” ENTRE LOS CENTROS. ORGANIZADO UN SEMINARIO DE REFLEXIÓN Y DEBATE SOBRE LA CIUDADANÍA GLOBAL  ENTRE PROFESORES E INTEGRANTES DE INTERMÓN. EDITADO MANUAL DIVULGATIVO QUE SE TRABAJARÁ EN LOS SE;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;69.995;69.995;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03034;Sin datos ese año
2007;"CAMPAÑA DE SENSIBILIZACIÓN CIUDADANA ""CIUDADANÍA GLOBAL. EL COMPROMISO ACTIVO POR LA CONSTRUCCIÓN DE UN MUNDO MÁS JUSTO.""";SENSIBILIZAR E INFORMAR A LA POBLACIÓN ANDALUZA, MEDIANTE ACTIVIDADES DE FORMACIÓN Y PARTICIPACIÓN CIUDADANA EN TORNO A LAS CAMPAÑAS DE DIVULGACIÓN SOBRE LA REALIDAD DEL SUR AYUDÁNDOLES A FORMAR PARTE ACTIVA EN EL MOVIMIENTO DE CIUDADANÍA GLOBAL;CÁDIZ: JÉREZ, CORDOBA, GRANADA, HUELVA, MÁLAGA Y SEVILLA;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;DIR:POBLACIÓN GRAL, BASE SOCIAL DE IO EN ANDALUCÍA-COLABORADORES DE CAMPAÑA, VOLUNTARIOS/AS;Sin datos ese año;Sin datos ese año;"10 CONFERENCIAS-COLOQUIO ""VISITAS DEL SUR"""" EN 7 CIUDADES ANDALUZAS CON UN MIEMBRO DE UNA ORGANIZACIÓN CONTRAPARTE CON EXPERIENCIA EN EL TEMA DE LA CAMPAÑA, CON UNA ASISTENCIA PREVISTA DE 600 PERSONAS Y DIFUSIÓN EN 10 MEDIOS DE COMUNICACIÓN Y UNA SESIÓN DE""";PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;70.000;70.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03035;Sin datos ese año
2007;MUJERES RURALES DEL SUR. SOBERANÍA ALIMENTARIA Y GÉNERO, DESDE ANDALUCÍA A LATINOAMÉRICA;POTENCIAR UNA REFLEXIÓN ENTRE LA CIUDADANÍA ANDALUZA Y ORGANIZACIONES SOCIALES, ONGDS Y ADMINISTRACIONES SOBRE LA SITUACIÓN DE INVISIBILIDAD DE LAS MUJERES CAMPESINAS ANDALUZAS Y LATINOAMERICANAS, EN ESPECIAL DE LAS QUE LUCHAN POR UN MODELO AGROALIMENTARI;ALMERÍA:PONIENTE/CÁDIZ:PTO.SERRANO,TORRE ALHAMIQUE, UBRIQUE,ZAHARA DE LA SIERRA,GRAZALEMA,VILLALUENGA,PRADO DEL REY, VILLAMARTÍN,ELGASTOR,OLVERA,SETENIL,TREBUJENA/CÓRDOBA:POSADAS/HUELVA:LEPE/JAÉN:JÓDAR/SEVILLA:BRENES,LA RINCONADA,MARINALEDA;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;"DIR: MUJERES RURALES Y PÚBLICO EN GENERAL; IND: MUJERES RURALES Y PÚBLICO EN GENERAL";Sin datos ese año;Sin datos ese año;PERSONAS, ONGD Y ORGA. SOCIALES, DISPONEN DE RECURSOS PARA LA INFORMACIÓN Y SENSIBILIZACIÓN SOBRE LA SITUACIÓN DE INVISIBILIDAD DE LAS MUJERES CAMPESINAS ANDALUZAS Y LATINOAMERICANAS, EN ESPECIAL DE LAS QUE LUCHAN POR UN MODELO AGROALIMENTARIO DI;AMÉRICA, NO ESPECIFICADOS;AMELAT NE;NE;99820;25.231;25.231;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03036;Sin datos ese año
2007;AMÉRICA LATINA SE MUEVE;SENSIBILIZAR, INFORMAR Y EDUCAR A LA POBLACIÓN EN GENERAL, Y EN ESPECIAL A JÓVENES ESTUDIANTES, SOBRE LA CULTURA, REALIDADES Y MOVIMIENTOS SOCIALES DE LOS PAÍSES LATINOAMERICANOS, FAVORECIENDO UN MAYOR COMPROMISO SOCIAL, UNA ACTITUD SOLIDARIA, UNA MAYOR T;"CÁDIZ:VEJER DE LA FRA. , CÁDIZ; SEVILLA: MAIRENA DEL ALJARAFE, MARINALEDA, EL CORONIL, OSUNA, SEVILLA";39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;DIR: POBLACIÓN EN GENERAL Y ESTUDIANTES DE LA ESO.;Sin datos ese año;Sin datos ese año;"SE ENCUENTRA FUNCIONANDO LA SECCIÓN ""ANDALUCÍA"""" DE LA PÁGINA WEB """"AMERICA LATINA SE MUEVE""""""";AMÉRICA, NO ESPECIFICADOS;AMELAT NE;NE;99820;35.122;35.122;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03037;Sin datos ese año
2007;"CREACIÓN DE UN ESPACIO PARA LA REFLEXIÓN: ""UNA SEMANA POR LA POBLACIÓN REFUGIADA"""" EN  CENTROS ESCOLARES Y MUNICIPIOS ANDALUCES""";CREAR ESPACIOS DE REFLEXIÓN Y ANÁLISIS SOBRE LA PROBLEMÁTICA DE LOS REFUGIADOS Y REFUGIADAS EN CENTROS ESCOLARES PERTENECIENTES A MUNICIPIOS MENORES DE 25.000 HABITANTES Y EN LOS PROPIOS MUNICIPIOS.;ADRA,BERIA,CUEVAS DE ALMANZORA,HUÉRCAL-OVERA,NÍJAR,VÍCAR,BARBATE,CHIPIONA,CONIL,LOS BARRIOS,MEDINA-SIDONIA,S. ROQUE,TARIFA,UBRIQUE,VEJER DE LA FRA,VILLAMARTÍN,AGUILAR DE LA FRA,BAENA,CABRA,MONTILLA,LACARLOTA,PALMA DEL RÍO,PEÑARROVA,POZOBLANCO,.......;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;"DIR: ALUMNOS/AS PRIMARÍA Y SECUND., EDUCADORES,POBLACIÓN MUNICIPIOS<25000 HABITANTES; IND:ALUMNOS CE";Sin datos ese año;Sin datos ese año;REALIZADAS LAS REPRESENTACIONES DE LA OBRA DE TEATRO PREVISTAS, ASÍ COMO LAS ACTIVIDADES PARALELAS, EN CENTROS ESCOLARES Y LOCALIDADES DE ANDALUCÍA OCCIDENTAL;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;69.656;69.656;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03038;Sin datos ese año
2007;CUENTOS DEL MUNDO. IRENE EN EL SAHARAHA;DESARROLLAR UNA CAMPAÑA EDUCATIVA DIRIGIDA A NIÑOS/AS DEL PRIMER CICLO DE EDUCACIÓN PRIMARIA DE CENTROS ESCOLARES DE ANDALUCÍA, SOBRE LA VIDA EN LOS CAMPAMENTOS DE REFUGIADOS SAHARAUIS A TRAVÉS DE CUENTOS Y LEYENDAS DEL DESIERTO, PROMOVIENDO LA CONVIVENCI;"ALMERÍA:TAHAL,TURRE;CÁDIZ:CHICLANA,CHIPIONA,CONIL,GUADAIRO,JEREZ,OLVERA,S ROQUE, SANLÚCAR,TRREBULENA,ZAHARA; CÓRDOBA:ALMODÓVAR DEL RÍO, CASTRO DEL RÍO, MONTILLA,POZOBLANCO; GRANADA:MORALEDA DE ZAFAYONA,UGÍJAR; HUELVS:ALMONTE,ARACENA,BOLLULLOS,MOGUER.";39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;"DIR: CENTROS DE  PRIMARIA, BIBLIOTECAS PÚB. MUNICIPALES Y OTRAS INSTITUCIONES ; IND:SOCIEDAD CIVIL";Sin datos ese año;Sin datos ese año;"SE HAN EDITADO 1000 EJEMPLARES DEL LIBRO ""CUENTOS DEL MUNDO. IRENE EN EL SAHARA""""""";SAHARAUI, POBLACIÓN;AFRNOR;NE;99820;69.975;69.975;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03039;Sin datos ese año
2007;LOS OBJETIVOS DEL MILENIO: DE LA SENSIBILIZACIÓN AL COMPROMISO;ALCANZAR LA COMPRESIÓN DE LAS DIMENSIONES DE LOS OBJETIVOS DEL MILENIO COMPROMETIENDO A LA POBLACIÓN JUVENIL EN UNA PARTICIPACIÓN SOCIAL MÁS CONCRETA Y DETERMINADA;CANJÁYAR,EL EJIDO,NÍJAR,VERA,BELALCÁZAR,HINOJOSA DEL DUQUE,PUENTE GENIL,ALBOLOTE,BAZA,LOJA,MOTRIL,PINOS PUENTE,ARACENA,CORTEGANA,VALVERDE,ANTEQUERA,BENALMADENA,FUENGIROLA,MARBELLA,LINARES,TORRE DEL CAMPO,TORREDONJIMENO,ÚBEDA,ALCALÁ DE GUADAIRA,DOS HE;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;"DIR: ALUMNOS DE 3º Y 4º DE LA ESO; IND:COMUNIDAD ANDALUZA EN GENERAL";Sin datos ese año;Sin datos ese año;MONITORES/AS SUFICIENTEMENTE FORMADOS Y MOTIVADOS EN CONTENIDOS ESPECÍFICOS;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;70.000;70.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03040;Sin datos ese año
2007;EDUCACIÓN EN VALORES DE SOLIDARIDAD, COOPERACIÓN Y RESOLUCIÓN DE CONFLICTOS A TRAVÉS DEL JUEGO COOPERATIVO;POTENCIAR LÍNEA EDUCATIVA DE FOMENTO DE VALORES DE SOLIDARIDAD, COOPERACIÓN Y RESOLUCIÓN DE CONFLICTOS, EN ADOLESCENTES Y JÓVENES DE 12 A 18 AÑOS EN EDUCACIÓN FORMAL Y NO FORMAL.;ALMERÍA:ADRA,ALBOX,BERJA,CUEVAS DE ALMANZORA,EL EJIDO,HUÉCAR,HUÉRCAL-OVERA,NÍJAR,ROQUETAS DE MAR,VERA,VÍCAR, STA CRUZ DE MARCHENA,ENIX,CHIRIVEL/GRANADA:STA FÉ,ALBOLOTE,ARMILLA,GUADIX,HUÉTOR VEGA,LOJA,MACARENA,PINOS PUENTE,SALOBREÑA,ARTAFE,BAZA,GABIAS;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;"DIR:ALUMNOS DE CENTROS EDUCATIVOS, JOVENES DE CENTROS LÚDICOS; IND: PADRES DE FAMILIA";Sin datos ese año;Sin datos ese año;COMUNIDAD EDUCATIVA Y PROYECTO EDUCATIVO DE 11 CENTROS EDUCATIVOS DE SECUNDARIA PRIORIZAN LA ENSEÑANZA EN VALORES DE SOLIDARIDAD, COOPERACIÓN Y RESOLUCIÓN DE CONFLICTOS EN LA EDUCACIÓN FORMAL. POSEE HERRAMIENTAS METODÓLOGICAS COOPERATIVAS ADECUADAS PARA E;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;59.989;59.989;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03041;Sin datos ese año
2007;"PROYECTO DE EDUCACIÓN AL DESARROLLO ""UN MUNDO DE TODO@S""""""";FOMENTAR LA EDUCACIÓN AL DESARROLLO A LA POBLACIÓN DEL CAMPO DE GIBRALTAR, FAVORECIENDO LA PARTICIPACIÓN DE LAUMNOS, PADRES/MADRES INMIGRANTES Y AUTÓCNONOS, CREAR ESPACIOS DE ENCUENTROS DESTINADOS A LA DIVERSIDAD INTERCULTURAL Y FOMENTAR ESPACIOS DE DISCU;CÁDIZ: ALGECIRAS, LA LÍNEA DE LA CONCEPCIÓN, SAN ROQUE, LOS BARRIOS, TARIFA, JIMENA DE LA FRONTERA Y CASTELLAR DE LA FRONTERA;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;"DIR: ALUMNOS/AS DE 1º A 4º DE ESO, MADRES/PADRES INMIGRANTES Y AUTÓCTONOS, PROF, EDUC; IND: NÚCLEO F";Sin datos ese año;Sin datos ese año;ALUMNOS DE 1º A 4º DE ESO, PADRES/MADRES INMIGRANTES/AUTÓCTONOS SUFICIENTEMENTE FORMADOS EN LA IMPORTANCIA DE LA PARTICIPACIÓN ACTIVA EN LOS ESPACIOS DE LA COMUNIDAD EDUCATIVA;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;38.488;38.488;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03042;Sin datos ese año
2007;"I JORNADAS DE ""COMUNICACIÓN Y DESARROLLO PARA EL CAMBIO SOCIAL""""""";LOGRAR UNA MAYOR CONCIENCIA SOBRE LA IMPORTANCIA QUE TIENE LA COMUNICACIÓN PARA EL DESARROLLO DE LOS PUEBLOS, AUMENTANDO LA PARTICIPACIÓN ACTIVA DE LA CIUDADANÍA EN LOS PROCESOS DE COMUNICACIÓN QUE GENERAN ACTITUDES Y VALORES PARA EL CAMBIO SOCIAL, FOMENT;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;"DIR: PERSONAS QUE PARTICIPAN EN LAS JORNADAS (AUDIENCIA EMARTV); IND: POBLACIÓN EN GENERAL";Sin datos ese año;Sin datos ese año;CONTRATADO EL PERSONAL NECESARIO PARA EL CORRECTO DESARROLLO DE LAS ACTIVIDADES DEL PROYECTO. CONTACTOS ESTABLECIDOS CON TODOS LOS PARTICIPANTES DE LAS JORNADAS, PARA ULTIMAR LOS DETALLES DE SU PARTICIPACIÓN.;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;36.355;36.355;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03043;Sin datos ese año
2007;"CAMPAÑA DE INFORMACIÓN Y SENSIBILIZACIÓN ""SIN EXCUSAS 2015 ¡EL MUNDO PUEDE SER UN SITIO MEJOR!""""""";RECABAR IMPLICACIÓN DE LA CIUDADANÍA, COLECTIVOS, ASOCIACIONES E INSTITUCIONES HACÍA LOS OBJETIVOS DE DESARROLLO DEL MILENIO;MÁLAGA: 60 MUNICIPIOS;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;"DIR: MUNICIP. MENOS DE 20.000 HAB. , CIUDADANOS EN GRAL, RECEPTORES BOLETÍN DIGITAL; IND: VISIT WEB,";Sin datos ese año;Sin datos ese año;EXISTIRÁ UN MEJOR CONOCIMIENTO DE LOS ODM, ASÍ COMO INFORMACIÓN ACTUALIZADA DE LAS EVALUACIONES DE LOS MISMOS, POR PARTE DE LA CIUDADANÍA EN GENERAL Y ORGANIZACIONES, ESPECIALMENTE JUVENILES;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;56.378;56.378;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03044;Sin datos ese año
2007;APOYO AL PROGRAMA DE RECONSTRUCCIÓN POST – STAN EN GUATEMALA (FASE I;LABORES DE RECONSTRUCCION DE COMUNIDADES AFECTADAS POR EL HURACAN STAN;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;DOMINICANA, REP.;AMECEN;PRMB;99820;127.354;63.677;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03048;Sin datos ese año
2007;APOYO A LA WEB ANDALUCÍA SOLIDARIA;APOYO A LA WEB ANDALUCÍA SOLIDARIA;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;PAÍSES EN VÍAS DE DESARROLLO, NO ESPECIFICADOS;PVD NE;NE;99820;156.829;76.829;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03058;Sin datos ese año
